,Etv5,Slc7a7,Col18a1,Upp1,Nanog,Htra1,Tdgf1,Klf4,Sox2,Bbs2,Cds1,Sgce,1190005I06Rik,Sparc,Sdc4,1700019D03Rik,Acot9,Ifitm2,Klf5,Aldh7a1,Esrrb,Dnmt3a,Tfb1m,Spry4,Nptx2,Fgf4,Akap12,Pigl,Sqle,Basp1,Cidea,Klf2,Tspan17,Cdca7,Dnmt3b,Fgfbp1,Ifitm3,Otx2,Tcf7,Asrgl1,Cth,Tcl1,F2rl1,Cldn4,Rbm14,Fpgs,Klf9,Mycn,Rtel1,Slc2a3,Msrb2,Stat3,Ifitm1,Pim2,Schip1,Tdh,Nodal,Fgf15,Ddit4,Morc1,Socs3,Rest,Phc1,Hexa,Galk1,Rcor2,Car13,Pim1,Bad,Klf6,Nr5a2,Fxyd6,Id3,Stoml1,Slc7a3,Egfl6,Spry2,Zfp64,Sall4,Rab12,Thumpd3,Gbx2,Pou5f1,Nes,Lefty2,Zfp7,Pla2g10,Trp53,Zap70,Gldc,Kcnk1,Stra8,Myc,Cdc42ep4,Nefl,B3gnt7
cell_189,0.5641277,0.0,0.0,0.5641277,1.1859334,0.0,2.056841,0.5641277,1.1859334,0.5641277,0.0,0.0,0.0,0.5641277,1.1859334,0.5641277,0.0,0.0,0.9226017,0.5641277,1.8414057,0.0,0.0,0.9226017,0.0,0.5641277,0.0,0.5641277,0.0,0.5641277,0.0,0.9226017,0.0,0.9226017,0.5641277,0.9226017,0.5641277,0.0,0.5641277,0.9226017,0.0,0.0,0.5641277,0.0,0.5641277,0.5641277,0.5641277,1.1859334,0.5641277,2.3120368,0.9226017,0.9226017,0.0,0.5641277,0.9226017,1.8414057,0.5641277,0.0,0.0,0.0,0.5641277,0.5641277,1.8414057,1.1859334,0.0,0.5641277,0.5641277,0.5641277,0.9226017,1.5664402,0.0,0.0,0.0,0.5641277,1.1859334,0.0,0.0,0.0,0.5641277,0.0,0.0,0.5641277,2.3120368,0.0,0.0,0.9226017,0.9226017,0.5641277,0.5641277,0.0,0.5641277,0.9226017,0.0,1.1859334,0.0,0.5641277
cell_190,1.1036845,0.0,0.3386492,0.79260933,1.1036845,0.591171,2.2039819,0.3386492,1.1036845,0.591171,0.3386492,0.0,0.3386492,1.532008,0.9601944,0.0,0.0,0.3386492,1.2291453,0.3386492,1.1036845,0.591171,0.0,0.0,0.3386492,0.591171,0.79260933,0.3386492,0.3386492,0.591171,0.0,1.6155216,0.0,0.591171,0.9601944,0.591171,0.591171,0.591171,0.3386492,0.0,0.79260933,0.3386492,0.3386492,0.3386492,0.591171,0.0,0.0,0.591171,0.591171,1.532008,0.0,0.79260933,0.0,0.3386492,0.591171,2.2039819,0.591171,0.0,0.0,0.591171,0.79260933,0.591171,1.8309263,0.591171,0.3386492,0.9601944,0.3386492,0.9601944,0.79260933,0.591171,0.79260933,0.3386492,0.3386492,0.591171,1.2291453,0.79260933,0.0,0.3386492,1.1036845,0.79260933,0.3386492,0.79260933,2.7671294,0.591171,0.0,0.3386492,0.0,0.79260933,0.591171,0.0,0.0,0.0,0.9601944,0.3386492,0.0,0.591171
cell_191,0.0,0.7706273,0.7706273,0.0,0.0,0.0,0.0,0.0,1.2006402,0.0,0.0,0.0,0.7706273,1.2006402,0.0,0.7706273,0.0,0.0,2.075274,0.0,0.7706273,0.0,0.0,0.0,0.0,0.0,0.7706273,0.0,0.7706273,0.0,0.0,0.7706273,0.0,0.0,0.7706273,0.0,0.0,0.7706273,0.0,1.2006402,0.0,0.0,0.0,0.0,0.0,1.2006402,0.0,0.7706273,0.0,1.2006402,0.0,0.0,0.7706273,0.7706273,0.0,0.7706273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2006402,0.7706273,0.7706273,0.0,0.0,0.0,0.7706273,0.7706273,0.0,0.0,0.0,0.7706273,0.0,0.0,0.0,0.0,0.0,2.3310726,0.0,0.0,0.0,0.0,1.2006402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_192,1.3817289,0.0,0.69010586,1.0945551,1.3817289,0.69010586,1.3817289,0.0,1.0945551,0.0,0.0,0.0,0.0,1.3817289,0.0,0.0,0.0,0.0,1.9406908,0.69010586,1.0945551,1.0945551,0.69010586,0.0,0.69010586,0.0,1.9406908,0.69010586,0.0,1.0945551,0.0,0.69010586,0.0,0.0,1.6045673,1.0945551,1.0945551,0.0,0.0,0.0,0.69010586,0.0,0.0,0.0,0.0,1.3817289,0.0,0.69010586,0.0,1.6045673,0.0,0.69010586,0.0,0.0,0.0,2.3923585,0.0,0.0,0.0,0.0,1.0945551,1.0945551,0.69010586,0.0,0.0,1.3817289,0.69010586,0.0,0.69010586,1.0945551,0.0,0.0,0.69010586,0.69010586,0.0,0.0,0.0,0.69010586,1.3817289,0.69010586,0.0,0.0,2.8846192,0.0,1.0945551,0.69010586,0.69010586,1.0945551,1.0945551,0.0,0.0,0.0,1.0945551,1.6045673,0.0,1.0945551
cell_193,0.0,0.0,0.7495604,0.0,0.7495604,0.0,1.1731442,2.040755,1.4697641,0.0,0.0,0.0,0.0,1.1731442,1.1731442,0.0,0.0,1.4697641,1.8840877,0.0,0.7495604,0.7495604,1.1731442,0.0,0.0,1.4697641,0.0,0.0,0.0,0.7495604,0.0,1.1731442,0.0,0.7495604,0.0,0.0,1.4697641,0.7495604,1.4697641,1.1731442,1.1731442,0.0,0.0,0.0,1.1731442,0.0,0.7495604,0.0,0.0,1.1731442,0.7495604,0.0,0.0,1.6982322,0.0,1.4697641,0.0,0.0,0.0,0.0,1.4697641,0.0,1.4697641,0.0,1.4697641,1.8840877,0.0,0.0,1.1731442,0.0,1.1731442,0.7495604,0.0,0.7495604,0.0,0.0,0.0,0.0,1.1731442,0.0,0.0,1.4697641,2.4019442,0.7495604,0.0,0.0,0.0,0.7495604,0.0,0.7495604,0.0,0.0,0.7495604,1.4697641,0.7495604,0.0
cell_194,0.66033006,0.0,0.66033006,0.38370714,1.0546124,0.87677896,0.0,0.38370714,1.4525522,0.0,0.0,0.38370714,0.38370714,1.3366559,0.38370714,0.0,0.0,1.0546124,1.0546124,0.66033006,1.0546124,1.205545,0.87677896,1.0546124,0.0,0.38370714,0.0,0.0,0.0,0.66033006,0.0,1.205545,0.0,0.66033006,1.8156177,0.66033006,0.66033006,0.0,0.38370714,0.0,0.66033006,0.0,0.87677896,0.38370714,0.0,0.0,0.66033006,1.0546124,0.66033006,2.138117,0.0,0.38370714,1.0546124,0.0,0.38370714,0.87677896,0.38370714,0.0,0.38370714,0.0,0.66033006,0.66033006,1.3366559,0.38370714,0.0,0.66033006,0.66033006,0.0,0.38370714,0.66033006,0.66033006,0.0,0.38370714,0.38370714,0.38370714,0.0,0.0,0.0,0.87677896,0.0,0.38370714,0.0,2.5034971,0.38370714,0.38370714,0.38370714,0.38370714,1.205545,0.0,1.205545,0.38370714,0.0,0.38370714,0.0,0.0,0.0
cell_195,0.30026078,0.30026078,1.0119842,0.71814835,1.9883941,1.7754526,1.8330874,0.53087634,2.1227918,0.0,0.53087634,0.53087634,0.0,0.53087634,1.0119842,0.53087634,0.53087634,1.4235655,1.0119842,0.0,1.5045459,0.30026078,0.0,0.30026078,0.0,1.0119842,0.30026078,0.53087634,0.71814835,0.71814835,0.53087634,1.5045459,0.71814835,0.71814835,0.71814835,1.0119842,0.71814835,0.0,0.0,0.30026078,1.1318102,0.0,0.30026078,0.0,0.30026078,0.53087634,0.87582016,0.30026078,0.53087634,1.7754526,0.0,0.53087634,0.30026078,0.71814835,0.0,2.277808,0.71814835,0.0,0.30026078,0.30026078,0.87582016,0.53087634,0.87582016,0.0,0.53087634,0.71814835,0.30026078,0.0,0.0,0.87582016,0.53087634,0.30026078,0.53087634,0.53087634,0.71814835,0.0,0.71814835,0.87582016,0.71814835,0.30026078,0.53087634,0.53087634,2.4728794,0.0,0.0,0.30026078,0.53087634,1.0119842,0.0,0.53087634,0.87582016,0.0,0.0,0.87582016,0.0,0.71814835
cell_196,0.9510941,0.0,0.5845983,0.0,0.9510941,0.5845983,0.9510941,1.2187068,1.4296125,0.0,0.5845983,0.0,0.5845983,1.4296125,0.5845983,0.5845983,0.5845983,0.0,1.9952662,0.0,1.4296125,0.9510941,0.0,0.5845983,0.0,0.5845983,1.4296125,0.5845983,0.0,0.0,0.5845983,1.2187068,0.0,0.0,0.5845983,0.5845983,0.0,0.0,0.5845983,0.0,0.0,0.0,0.0,0.0,0.5845983,1.4296125,0.5845983,0.0,0.5845983,1.6036916,0.5845983,0.0,0.5845983,0.0,0.5845983,2.6743274,0.0,0.0,0.0,0.5845983,0.5845983,0.0,1.2187068,0.5845983,0.5845983,1.2187068,0.0,1.2187068,0.0,0.0,0.9510941,0.5845983,1.4296125,0.0,0.0,0.9510941,0.5845983,0.9510941,0.0,0.5845983,0.5845983,0.9510941,2.1908376,0.5845983,0.0,0.0,0.0,0.0,0.0,0.9510941,0.5845983,0.0,0.0,0.5845983,0.0,1.4296125
cell_197,1.1610525,0.0,0.0,0.9726594,1.4562724,0.74033904,1.7808515,1.1610525,1.5765555,0.9726594,0.0,0.0,1.1610525,0.74033904,1.1610525,0.0,0.0,0.74033904,1.1610525,0.74033904,1.1610525,0.43717247,0.43717247,0.0,0.0,0.74033904,1.1610525,0.0,0.43717247,1.1610525,0.0,0.9726594,0.0,0.0,0.9726594,0.43717247,0.0,0.74033904,0.43717247,0.0,0.74033904,0.0,0.0,0.43717247,0.43717247,0.43717247,0.0,0.9726594,0.43717247,1.4562724,0.0,0.43717247,0.43717247,0.0,0.43717247,2.7249992,0.0,0.0,0.43717247,0.43717247,0.0,0.0,1.1610525,0.74033904,0.0,0.74033904,0.0,0.0,0.0,0.74033904,0.43717247,0.0,0.43717247,0.43717247,0.43717247,0.74033904,0.0,0.43717247,0.74033904,0.43717247,0.74033904,0.9726594,2.025497,0.9726594,0.74033904,0.0,0.43717247,1.1610525,0.43717247,0.9726594,0.0,0.43717247,0.43717247,0.0,0.0,0.74033904
cell_198,0.53845674,0.53845674,1.144249,1.144249,0.0,0.8865411,1.144249,0.53845674,1.144249,0.8865411,0.0,0.0,0.0,0.0,0.8865411,0.53845674,0.0,1.348967,1.144249,0.0,0.53845674,0.8865411,0.0,0.53845674,0.0,0.0,0.53845674,0.0,0.53845674,0.8865411,0.0,1.348967,0.0,0.53845674,1.9031347,0.53845674,0.0,0.53845674,0.0,0.8865411,0.53845674,0.0,0.8865411,0.0,0.8865411,0.53845674,0.0,0.53845674,0.53845674,0.53845674,0.0,1.144249,0.0,0.0,0.0,1.9031347,0.0,0.0,0.8865411,0.0,0.8865411,0.53845674,1.144249,0.8865411,0.0,0.53845674,0.53845674,1.348967,0.53845674,0.8865411,0.0,0.0,0.53845674,0.0,0.53845674,0.53845674,0.53845674,0.8865411,0.8865411,0.53845674,0.8865411,1.348967,2.3967173,0.53845674,0.0,0.53845674,0.53845674,1.144249,0.0,0.53845674,0.0,0.53845674,0.53845674,0.53845674,0.0,1.5188135
cell_199,1.3906708,0.91979337,0.5621189,0.0,0.91979337,0.0,1.7095213,0.0,0.5621189,0.5621189,0.0,0.5621189,0.0,1.3906708,1.1826954,1.1826954,0.5621189,0.5621189,1.5627508,0.0,0.5621189,0.5621189,0.0,0.91979337,0.0,0.0,1.3906708,0.0,0.5621189,0.91979337,0.0,1.3906708,0.0,0.91979337,1.1826954,0.91979337,0.0,0.5621189,0.0,0.0,0.0,0.0,1.1826954,0.5621189,0.5621189,0.0,0.0,0.5621189,0.0,1.8374817,0.5621189,0.5621189,0.91979337,0.0,0.0,2.2298257,0.5621189,0.0,0.0,0.0,0.91979337,0.5621189,0.0,0.0,0.5621189,0.0,0.0,0.0,0.5621189,0.5621189,0.91979337,0.5621189,0.5621189,0.0,0.0,0.5621189,0.0,0.5621189,1.7095213,0.0,0.0,0.91979337,2.6264467,0.5621189,0.0,0.0,0.5621189,0.5621189,0.5621189,1.3906708,0.0,0.5621189,0.5621189,0.0,0.0,0.91979337
cell_200,0.9697857,0.5981162,0.0,0.5981162,1.4527276,0.0,1.6279551,0.0,0.5981162,0.0,0.0,0.0,0.9697857,1.9066981,0.5981162,0.5981162,0.5981162,0.5981162,1.6279551,0.0,1.9066981,0.5981162,0.0,0.5981162,0.9697857,0.9697857,0.5981162,0.5981162,0.9697857,0.0,0.0,1.2401317,0.0,0.0,0.9697857,0.5981162,0.0,0.0,0.9697857,0.5981162,0.5981162,0.5981162,0.0,0.0,0.0,0.5981162,0.5981162,0.0,0.0,1.4527276,0.0,1.2401317,0.0,0.0,0.0,2.1244395,0.0,0.0,0.0,0.0,0.9697857,0.9697857,0.0,0.0,0.5981162,0.0,0.0,0.0,0.0,0.5981162,0.5981162,0.5981162,0.5981162,0.0,0.0,0.9697857,0.5981162,0.5981162,0.0,0.5981162,0.0,0.5981162,2.4547021,0.0,0.0,0.0,0.0,0.5981162,0.5981162,0.0,1.2401317,0.0,0.5981162,0.5981162,0.0,1.4527276
cell_201,0.9881343,0.44601363,1.178129,0.0,1.8014878,0.0,1.5962533,0.44601363,1.8902053,0.44601363,0.0,0.7533696,0.44601363,0.7533696,0.7533696,0.44601363,0.0,0.9881343,1.4753205,0.44601363,0.44601363,0.0,0.44601363,0.7533696,0.0,0.7533696,0.7533696,0.0,0.0,0.44601363,0.0,0.9881343,0.44601363,1.3377247,1.178129,0.0,0.44601363,0.44601363,0.44601363,0.0,0.44601363,0.9881343,0.44601363,0.0,0.44601363,0.7533696,0.9881343,0.7533696,0.0,1.7041265,0.0,0.7533696,0.0,0.0,0.44601363,1.5962533,0.0,0.44601363,0.44601363,0.44601363,0.7533696,0.7533696,0.44601363,0.0,1.178129,0.44601363,0.44601363,0.0,0.44601363,0.0,0.9881343,0.0,0.0,0.0,0.44601363,0.44601363,0.0,0.7533696,0.9881343,0.0,0.7533696,0.44601363,2.1825643,0.0,0.0,0.44601363,0.0,0.0,0.0,0.7533696,0.44601363,0.9881343,0.0,0.44601363,0.0,0.44601363
cell_202,1.3883055,0.0,1.5602615,0.9179,1.0578017,0.0,1.2897962,0.9179,1.5602615,0.5607655,0.75519186,0.0,0.31918553,0.0,1.4779751,0.0,0.5607655,0.75519186,0.0,0.5607655,1.2897962,0.75519186,0.0,0.9179,0.0,0.5607655,1.706942,0.0,0.5607655,0.31918553,0.0,0.31918553,0.31918553,0.5607655,0.31918553,0.31918553,0.5607655,0.75519186,0.5607655,0.31918553,0.5607655,0.0,0.5607655,0.31918553,0.9179,0.9179,0.31918553,1.0578017,0.31918553,1.4779751,0.0,0.9179,1.1805116,0.5607655,0.0,1.6362888,0.75519186,0.0,0.5607655,0.31918553,0.31918553,0.75519186,0.31918553,0.31918553,0.5607655,1.0578017,0.0,0.5607655,0.0,0.5607655,0.5607655,0.75519186,0.31918553,0.31918553,0.5607655,0.0,0.0,0.31918553,1.0578017,0.5607655,0.31918553,0.0,2.304998,0.31918553,0.0,0.5607655,0.0,1.0578017,0.5607655,1.0578017,0.0,0.0,0.0,0.5607655,0.0,1.2897962
cell_203,0.0,0.0,0.845764,0.0,0.845764,0.845764,0.0,0.0,0.845764,0.0,0.0,0.845764,0.845764,1.6072898,0.845764,0.845764,1.2973304,0.0,0.845764,0.0,1.8435653,0.0,0.0,0.845764,0.0,0.845764,0.0,0.0,0.0,0.845764,0.845764,0.0,0.0,0.0,1.2973304,0.0,0.0,0.845764,0.0,0.0,1.2973304,0.0,0.0,0.0,0.0,0.0,0.845764,0.845764,0.0,1.8435653,0.0,0.0,0.0,0.845764,0.0,1.6072898,1.6072898,0.0,0.0,0.845764,0.845764,0.0,0.0,0.0,1.2973304,0.0,0.0,0.0,0.0,0.845764,0.0,0.0,0.0,0.0,0.0,0.0,0.845764,1.2973304,1.2973304,0.845764,0.845764,0.0,2.3329494,0.845764,0.0,0.845764,1.2973304,0.0,0.0,0.0,0.845764,0.0,0.0,0.845764,0.0,0.0
cell_204,0.86983883,0.0,0.0,1.3278843,0.0,0.0,2.0709848,1.640855,1.640855,0.0,0.86983883,0.0,0.0,0.0,0.0,0.86983883,0.0,0.0,0.86983883,0.0,2.0709848,0.86983883,0.0,2.0709848,1.3278843,0.0,0.86983883,0.0,0.86983883,0.0,0.0,1.3278843,0.86983883,1.3278843,1.3278843,0.0,0.0,0.0,0.86983883,0.86983883,0.86983883,0.0,0.0,0.0,0.86983883,0.0,0.86983883,0.86983883,0.0,1.640855,0.0,0.0,0.86983883,0.86983883,0.0,2.3707747,0.0,0.0,0.0,0.0,0.86983883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86983883,0.0,0.0,0.86983883,1.640855,0.86983883,0.86983883,0.86983883,0.0,0.0,2.2320724,0.0,0.0,1.640855,2.9457455,0.0,0.0,0.0,0.0,0.0,0.0,1.3278843,0.86983883,0.0,0.0,0.86983883,0.0,2.2320724
cell_205,1.5370755,0.7144848,0.0,1.1269625,1.1269625,0.0,1.643363,0.9418418,1.7394309,0.9418418,0.0,0.0,0.41974068,1.9076498,0.41974068,0.0,0.0,0.7144848,0.7144848,0.9418418,1.1269625,0.9418418,0.0,0.41974068,0.41974068,0.41974068,0.7144848,0.0,0.0,0.0,0.0,1.1269625,0.0,0.7144848,0.7144848,0.9418418,0.0,0.7144848,0.41974068,0.7144848,0.41974068,0.41974068,0.41974068,0.0,0.0,0.0,0.7144848,0.41974068,0.0,1.5370755,0.41974068,0.0,0.0,0.0,0.0,2.6783288,0.0,0.41974068,0.0,0.0,0.41974068,0.0,0.9418418,0.0,0.41974068,0.0,0.9418418,0.0,0.0,0.7144848,0.41974068,0.0,0.41974068,0.0,0.0,0.0,0.41974068,0.0,1.4181324,0.41974068,0.41974068,0.41974068,1.9822149,0.41974068,0.41974068,1.1269625,0.0,1.2831078,0.0,0.0,0.0,0.0,0.0,0.41974068,0.0,0.41974068
cell_206,1.4470607,0.96519566,0.96519566,0.0,0.5947902,1.2348759,2.1179235,0.0,0.96519566,0.5947902,0.0,0.0,0.5947902,1.4470607,1.2348759,0.0,0.96519566,0.0,0.96519566,0.5947902,0.0,0.0,0.0,0.5947902,0.0,0.5947902,0.96519566,0.0,0.0,0.5947902,0.0,1.2348759,0.5947902,0.0,0.0,0.5947902,0.0,0.0,0.0,0.5947902,0.96519566,0.0,0.0,0.0,1.4470607,0.5947902,1.4470607,0.0,0.96519566,1.2348759,0.0,0.5947902,0.5947902,0.0,0.0,2.2111828,0.5947902,0.0,0.0,0.0,0.0,0.5947902,0.0,0.0,0.5947902,1.4470607,1.2348759,0.5947902,0.5947902,0.0,0.5947902,0.5947902,0.5947902,0.0,0.0,0.0,0.5947902,0.0,1.7708598,0.0,0.0,0.0,2.4479365,0.0,0.0,0.0,0.0,0.5947902,0.96519566,0.0,0.0,0.0,0.5947902,0.5947902,0.0,0.96519566
cell_207,1.2253042,0.5230707,0.5230707,0.5230707,0.9998969,0.86474526,1.4091322,0.70843023,0.86474526,0.5230707,0.29535282,0.29535282,0.0,1.9719684,0.5230707,0.5230707,0.0,0.0,1.2253042,1.1189382,1.6337799,0.70843023,0.0,0.29535282,0.29535282,1.4091322,0.86474526,0.29535282,0.86474526,0.86474526,0.0,0.5230707,0.0,0.70843023,0.86474526,0.5230707,0.0,0.5230707,0.70843023,0.0,0.70843023,0.29535282,0.29535282,0.5230707,0.70843023,0.29535282,0.29535282,1.1189382,0.70843023,1.7596501,0.29535282,0.0,0.5230707,0.5230707,0.0,2.0186832,0.0,0.0,0.29535282,0.5230707,0.29535282,0.29535282,0.70843023,0.70843023,0.5230707,0.9998969,0.5230707,0.5230707,0.29535282,0.0,0.86474526,0.5230707,0.0,0.29535282,0.5230707,0.29535282,0.29535282,0.29535282,1.1189382,0.5230707,0.0,0.70843023,2.3628151,0.5230707,0.29535282,0.5230707,0.5230707,0.70843023,0.0,0.86474526,0.29535282,0.29535282,0.0,0.70843023,0.29535282,0.0
cell_208,0.45204678,0.0,0.45204678,0.0,1.3500522,1.4882083,1.189702,1.189702,1.7177906,0.45204678,0.76223046,0.0,0.0,1.189702,0.45204678,0.76223046,0.76223046,0.45204678,1.8154318,0.76223046,1.189702,0.76223046,0.45204678,0.76223046,0.45204678,0.45204678,0.76223046,0.45204678,0.45204678,0.76223046,0.0,1.3500522,0.45204678,0.45204678,0.76223046,0.0,0.0,0.0,0.76223046,0.45204678,0.45204678,0.45204678,0.45204678,0.45204678,0.45204678,0.0,0.9986359,0.45204678,0.45204678,1.9860617,0.45204678,0.45204678,0.76223046,0.76223046,0.0,1.6095735,0.9986359,0.45204678,0.0,0.45204678,0.76223046,0.0,1.3500522,0.45204678,0.45204678,1.189702,0.0,0.0,0.45204678,0.45204678,0.45204678,0.76223046,0.0,0.45204678,0.0,0.45204678,0.0,0.0,0.45204678,0.0,0.0,0.0,2.061571,1.189702,0.0,0.0,0.45204678,0.0,0.0,0.76223046,0.76223046,0.0,0.0,1.189702,1.3500522,1.189702
cell_209,1.2511392,0.0,0.80966747,0.0,0.80966747,0.4846338,1.6799079,0.80966747,1.2511392,0.0,0.0,0.80966747,0.0,0.80966747,1.2511392,0.0,0.4846338,1.0545702,1.2511392,0.0,0.4846338,0.4846338,0.0,0.4846338,0.4846338,0.4846338,1.0545702,0.4846338,0.0,0.0,0.0,0.4846338,0.0,0.80966747,0.0,0.80966747,0.0,0.4846338,0.4846338,0.0,0.0,0.4846338,0.4846338,0.4846338,0.4846338,1.2511392,0.0,0.4846338,0.0,0.0,0.0,0.4846338,0.80966747,0.0,0.0,2.6458335,0.0,0.0,0.0,0.0,0.4846338,0.80966747,0.0,0.0,0.4846338,1.2511392,0.4846338,0.0,0.4846338,0.80966747,0.4846338,0.80966747,0.4846338,0.4846338,1.0545702,0.0,0.4846338,0.0,1.4153438,0.0,0.0,0.80966747,2.3373444,0.0,0.0,0.0,1.5563498,0.80966747,0.0,0.0,0.0,0.4846338,0.80966747,0.0,0.0,0.0
cell_210,0.38290417,0.0,0.659112,0.38290417,0.87530726,0.38290417,1.334797,0.87530726,1.648435,0.659112,0.0,0.0,0.0,1.7343731,0.87530726,0.0,0.0,0.38290417,1.203779,0.38290417,1.334797,0.659112,0.0,0.38290417,0.0,0.659112,0.38290417,0.87530726,0.659112,1.334797,0.0,1.334797,0.0,0.0,0.659112,0.659112,0.0,0.0,0.38290417,0.0,0.38290417,0.38290417,0.38290417,0.38290417,0.38290417,0.38290417,0.38290417,0.38290417,0.659112,1.203779,0.659112,0.659112,0.0,0.38290417,0.659112,1.203779,0.38290417,0.0,0.38290417,0.0,1.0529696,0.38290417,1.334797,0.38290417,0.38290417,0.38290417,0.38290417,0.0,0.38290417,0.38290417,0.38290417,0.0,0.0,0.38290417,0.659112,0.38290417,0.38290417,0.659112,1.5544113,0.0,0.0,0.87530726,2.0190976,0.0,0.659112,0.0,0.38290417,0.38290417,0.38290417,1.0529696,0.659112,0.0,0.0,0.38290417,0.0,0.659112
cell_211,0.6012155,0.0,0.6012155,0.0,0.9740575,0.6012155,0.6012155,0.9740575,0.9740575,0.0,0.9740575,0.0,0.6012155,1.6334815,0.0,0.0,0.0,1.2450202,0.9740575,0.9740575,0.6012155,0.9740575,0.0,0.6012155,0.6012155,0.6012155,0.0,0.6012155,1.2450202,0.6012155,0.6012155,1.6334815,0.0,0.6012155,1.2450202,0.0,0.6012155,0.0,0.0,0.6012155,0.0,0.0,0.6012155,0.6012155,0.0,0.0,0.6012155,1.6334815,1.2450202,1.4579961,0.9740575,0.0,0.6012155,0.0,0.0,2.027448,0.9740575,0.0,0.0,0.0,0.6012155,0.0,0.6012155,0.0,1.2450202,0.9740575,0.6012155,0.6012155,0.0,0.0,1.2450202,0.0,1.2450202,0.9740575,0.0,0.0,0.9740575,0.0,1.4579961,0.0,0.0,0.9740575,2.4609857,0.0,0.6012155,0.0,0.6012155,0.6012155,0.9740575,0.0,0.6012155,0.0,0.0,0.9740575,1.4579961,1.6334815
cell_212,1.4079243,0.0,1.4079243,0.93363196,0.93363196,0.0,0.93363196,0.93363196,1.9705923,0.0,0.0,0.93363196,0.0,0.0,1.4079243,0.0,0.0,0.93363196,0.93363196,0.93363196,2.3284855,0.0,0.0,0.93363196,0.0,0.0,0.0,0.0,0.0,0.93363196,0.0,0.0,0.0,0.0,0.0,0.93363196,0.0,0.0,0.0,0.0,0.93363196,0.0,0.93363196,0.93363196,0.93363196,0.0,0.0,0.0,1.4079243,1.9705923,0.93363196,0.93363196,1.4079243,0.0,0.0,2.165465,0.93363196,0.0,0.93363196,0.0,0.0,0.93363196,0.0,0.0,0.0,0.93363196,0.0,0.0,0.0,0.93363196,0.93363196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4079243,0.0,1.4079243,0.0,2.7995539,0.0,0.0,0.0,0.93363196,0.0,0.0,1.4079243,0.0,0.0,0.0,0.93363196,0.0,0.0
cell_213,1.120354,0.70949763,0.93587947,0.41639507,0.93587947,0.70949763,0.93587947,0.70949763,0.70949763,0.0,0.93587947,0.0,0.0,0.70949763,0.0,0.0,0.0,0.0,1.120354,0.0,0.93587947,0.0,0.0,0.0,0.0,1.120354,0.93587947,0.41639507,0.70949763,0.0,0.0,1.5293972,0.0,1.120354,1.4107208,0.70949763,0.0,0.41639507,0.70949763,0.0,0.41639507,0.70949763,0.93587947,0.41639507,0.0,0.0,0.0,0.0,0.0,1.7313659,0.0,0.0,0.0,0.70949763,0.41639507,2.704383,0.0,0.0,0.0,0.70949763,0.41639507,0.0,1.6354718,0.41639507,0.70949763,0.70949763,0.0,1.120354,0.0,0.93587947,0.41639507,0.41639507,0.70949763,0.41639507,0.0,0.41639507,0.70949763,0.0,0.93587947,0.70949763,0.70949763,0.41639507,2.2261097,0.93587947,0.0,0.0,0.0,0.41639507,0.0,1.120354,0.70949763,0.0,0.41639507,0.93587947,0.0,0.70949763
cell_214,1.5521637,0.0,0.95358795,0.724324,0.42635727,0.0,1.2970093,0.724324,0.95358795,0.724324,0.42635727,0.0,0.42635727,1.2970093,0.42635727,0.0,0.724324,0.0,1.2970093,0.0,0.95358795,0.42635727,0.0,0.42635727,0.0,0.724324,1.6588646,0.42635727,0.42635727,0.42635727,0.42635727,1.139969,0.42635727,0.95358795,0.95358795,0.724324,0.0,0.0,0.724324,0.0,0.724324,0.0,0.724324,0.0,0.95358795,1.2970093,0.0,0.0,0.0,1.7552704,0.0,0.42635727,0.42635727,0.42635727,0.42635727,2.3064132,0.0,0.0,0.0,0.42635727,1.6588646,0.95358795,0.724324,0.724324,0.0,1.5521637,0.0,0.724324,0.0,0.95358795,0.0,0.0,0.42635727,0.42635727,0.42635727,0.724324,0.42635727,0.724324,1.6588646,0.0,0.0,0.42635727,2.5413418,1.139969,0.0,0.42635727,0.42635727,0.724324,0.0,0.95358795,0.42635727,0.0,0.42635727,0.0,0.0,0.724324
